CoRSIV_ID,USC_02_control,USC_08_control,USC_11_control,USC_12_control,USC_13_control,USC_14_control,USC_16_control,USC_17_control,USC_18_control,USC_21_control,USC_22_control,USC_24_control,USC_01_case,USC_03_case,USC_04_case,USC_05_case,USC_06_case,USC_07_case,USC_09_case,USC_10_case,USC_15_case,USC_19_case,USC_20_case,USC_23_case,p_value,fdr,V1,V2,V3,V5
20b1e6cc,75.321049692909,78.4666666666667,59.2063492063492,95.5337690631808,56.6850828729282,92.3857868020305,58.4305408271474,70.2208682406702,86.83680322364,96.5927099841521,95.7152729785764,77.9009608277901,93.6355710549259,60.9504132231405,60.3762492651381,79.3583535108959,95.9058341862846,57.76,79.2045999041687,94.5904954499494,78.3659378596087,58.4107327141383,92.7947598253275,59.8882681564246,0.709531679316526,1,10,93837501,93837800,chr10:93837501-93837800
ae597d1e,67.3857216230098,67.52,74.1662518666003,67.394540942928,58.7641866330391,53.8461538461538,62.1052631578947,70.0091996320147,71.4967203339296,74.0441176470588,70.988213961922,68.3781581092095,59.864807773553,64.1801548205489,69.9360341151386,63.8640429338104,68.1195516811955,57.9373650107991,66.508875739645,73.8023952095808,69.7386519944979,65.7351154313487,68.8679245283019,64.2654028436019,0.488717430606807,1,10,94363301,94363600,chr10:94363301-94363600
7a41b9be,91.3419913419913,90.3225806451613,83.0242510699001,94.9886104783599,91.6666666666667,93.7293729372937,94.5606694560669,94.6428571428571,90.9090909090909,84.2293906810036,87.5690607734807,83.9721254355401,82.1428571428571,91.4405010438413,80.0578034682081,93.0747922437673,82.6923076923077,88.314606741573,89.3617021276596,83.7294332723949,86.8085106382979,88.7029288702929,83.7320574162679,83.6120401337793,0.0109555347786577,1,10,94392501,94392700,chr10:94392501-94392700
60e56b35,78.876404494382,80.1324503311258,81.687898089172,94.6979038224414,94.468085106383,93.6842105263158,88,93.9262472885032,93.5323383084577,84.1269841269841,93.2950191570881,85.7446808510638,86.9955156950673,90.6976744186046,72.7272727272727,95.9944751381215,84.2960288808664,84.2302878598248,93.0825242718447,83.0344827586207,84.7507331378299,85.3185595567867,72.2943722943723,86.9318181818182,0.225467278982526,1,10,94551801,94552000,chr10:94551801-94552000
94341a4f,92.4,91.1111111111111,92.3841059602649,93.5309973045822,93.1147540983606,93.9473684210526,95.2282157676349,95.2956989247312,77.5438596491228,95.5823293172691,90.8319185059423,94.5161290322581,94.0514469453376,96.0639606396064,91.6271721958926,79.4460641399417,74.890350877193,94.4609297725025,95.7729468599034,92.3076923076923,96.6751918158568,90.0900900900901,94.9561403508772,74.0648379052369,0.42995376194458,1,10,94785701,94785900,chr10:94785701-94785900
afd1a7f3,90.4494382022472,92.6470588235294,79.6672828096118,88.6682242990654,88.2857142857143,90.4761904761905,93.8053097345133,90.4761904761905,83.4492350486787,81.184668989547,91.7667238421955,75.8522727272727,76.2870514820593,91.1027568922306,92.1311475409836,90.5824039653036,73.783185840708,78.4994400895857,91.0951893551689,78.125,91.1255411255411,87.4743326488706,80.23598820059,92.1104536489152,0.537508825701873,1,10,94928001,94928300,chr10:94928001-94928300
aab023bb,72.4489795918367,67.8832116788321,81.6399286987522,68.2656826568266,56.578947368421,50,77.7777777777778,74.7422680412371,54.7008547008547,85.9315589353612,81.992337164751,86.6171003717472,72.7272727272727,74.4897959183673,86.6952789699571,50.761421319797,66.6666666666667,49.6,66.4596273291926,69.6261682242991,61.0619469026549,63.8036809815951,63.3986928104575,70.9401709401709,0.142684268966434,1,10,95136901,95137200,chr10:95136901-95137200
6257d12f,72.3720930232558,95.9473150962513,83.206106870229,85.9176029962547,95.7547169811321,82.7235772357724,97.1137521222411,95.9057071960298,97.4193548387097,86.1988304093567,97.8185993111366,96.9255663430421,97.1988795518207,97.0560303893637,85.9566446748351,77.807486631016,97.4597798475868,96.2648556876061,97.9365079365079,94.9074074074074,97.0227670753065,83.59375,96.9594594594595,81.7919075144509,0.639006015015012,1,10,96532801,96533100,chr10:96532801-96533100
4670e937,79.4437726723095,78.7117903930131,80.565371024735,76.4529058116233,93.1623931623932,92.6829268292683,91.8681318681319,93.4517203107658,93.758865248227,77.0197486535009,93.0926216640502,95.4476479514416,79.2658055744392,92.8184281842818,93.8303341902314,80.5352798053528,92.226148409894,93.6194895591647,80.6231742940604,94.96336996337,95.0617283950617,82.7788649706458,79.6068796068796,78.4574468085106,0.956432154124734,1,10,96709801,96710100,chr10:96709801-96710100
5d5d4597,98.4662576687116,97.7116704805492,95.3917050691244,94.3798449612403,76.5853658536585,96.3470319634703,94.8412698412698,97.6878612716763,98.5185185185185,94.1176470588235,96.989966555184,95.253164556962,99.5447647951442,99.4858611825193,97.0899470899471,96.8190854870775,97.7941176470588,97.9626485568761,84.4611528822055,96.0526315789474,97.119341563786,97.8056426332288,81.6176470588235,93.6758893280632,0.918786444336673,1,10,96823601,96823800,chr10:96823601-96823800
6a405de0,88.6010362694301,80,84.5975232198142,84.892703862661,87.9837067209776,90.1869158878505,90.9975669099757,80.9150326797386,93.7768240343348,78.75,93.4173669467787,83.8577291381669,76.1840324763193,81.3924050632911,86.1948955916473,75.7639620653319,82.5,88.2772680937819,86.5502183406114,89.6991795806746,76.8976897689769,87.2093023255814,87.0775347912525,80.709534368071,0.165581464925115,1,10,97032701,97033000,chr10:97032701-97033000
5bf229f7,71.5746421267894,79.8927613941019,63.049853372434,60.0550964187328,63.7931034482759,60.6334841628959,67.3780487804878,93.8650306748466,85.5203619909502,79.3532338308458,81.5165876777251,83.75,62.6429479034307,78.9144050104384,70.5020920502092,64.8106904231626,91.4179104477612,80.9798270893372,64.5614035087719,80.4832713754647,82.3529411764706,64.3518518518518,61.5384615384615,58.5714285714286,0.601910626877085,1,10,97907101,97907300,chr10:97907101-97907300
be48c7ea,82.874617737003,64.8648648648649,69.9346405228758,75.682382133995,83.4862385321101,87.5,72.5490196078431,88.0530973451327,76.984126984127,80.6763285024155,67.2597864768683,68.9655172413793,82.5688073394495,76.8253968253968,89.7350993377484,78.2608695652174,87.4608150470219,70.2875399361022,80.635838150289,79.11227154047,64.1891891891892,88.7966804979253,92.7272727272727,89.247311827957,0.21580666422625,1,10,98259001,98259200,chr10:98259001-98259200
42686423,84.9256900212314,69.2622950819672,85.1002865329513,82.7586206896552,85.2112676056338,87.9770992366412,86.101083032491,81.8548387096774,74.501573976915,84.402332361516,78.442280945758,92.0168067226891,81.646030589949,89.7647058823529,80.5774278215223,80.6122448979592,90.7660020986359,78.9137380191693,89.1917293233083,83.6561743341404,83.4381551362683,80.5900621118012,92.2131147540984,92.9411764705882,0.30041025369349,1,10,98389001,98389200,chr10:98389001-98389200
394d2370,95.3184310417545,61.177295024527,96.5686274509804,95.4469507101086,77.5537634408602,94.4868532654792,94.5777777777778,95.5555555555556,81.3427010148322,79.3264733395697,63.9492753623188,96.142208774584,79.6488427773344,82.030804335425,95.9936742224565,79.9148332150461,93.7807606263982,80.5907172995781,94.9238578680203,82.9620710415412,85.0980392156863,82.4163969795038,95.2136752136752,92.2101449275362,0.804603287144117,1,10,98407401,98407800,chr10:98407401-98407800
fd8ef013,96.8474148802018,50.5514705882353,97.7756286266925,96.8882602545969,75,96.3276836158192,97.8571428571428,97.3684210526316,78.1376518218623,73.9285714285714,48.2504604051565,96.8646864686469,75.4111842105263,81.5730337078652,96.969696969697,76.3866877971474,95.3736654804271,67.3400673400673,96.8095712861416,73.6912751677852,71.9827586206897,69.5550351288056,98.2371794871795,97.7715877437326,0.955544771895414,1,10,98409701,98409900,chr10:98409701-98409900
2cdfc57e,97.3033707865169,98.8584474885845,95.7613814756672,89.9665551839465,99.4845360824742,97.9933110367893,93.6046511627907,97.5460122699387,99.2574257425743,91.5730337078652,97.0588235294118,89.3048128342246,98.5875706214689,99.3562231759657,95.3795379537954,98.1288981288981,84.2490842490842,97.8468899521531,94.9579831932773,84,97.3180076628352,99.3527508090615,94.6745562130178,98.2394366197183,0.834561693228081,1,10,98432901,98433100,chr10:98432901-98433100
ce7bb855,56.9858712715856,68.922305764411,67.0642201834862,62.905317769131,61.5789473684211,58.8405797101449,50,72.5829725829726,65.5172413793103,67.3773987206823,67.4293405114401,58.6776859504132,51.25,65.767878077374,69.0965092402464,59.6590909090909,69.4444444444444,71.8494271685761,73.5159817351598,65.2336448598131,66.9117647058823,63.4577603143418,59.0697674418605,65.8986175115207,0.493532745920155,1,10,98457701,98458000,chr10:98457701-98458000
4293e456,85.9701492537313,85.3159851301115,81.6151202749141,74.9778172138421,80.8641975308642,85.5334538878843,87.8504672897196,76.2562814070352,85.6136820925553,79.6897038081805,82.948717948718,86.046511627907,74.6367239101717,81.8574514038877,85.2549889135255,84.6543001686341,77.2126144455748,78.7578757875788,85.3266331658292,76.9230769230769,85.6373429084381,84.5930232558139,75.2707581227437,88.265306122449,0.499627768322794,1,10,98601601,98602100,chr10:98601601-98602100
643c9495,79.5555555555556,74.8299319727891,78.6290322580645,86.0058309037901,82.3529411764706,90,82.8220858895705,86.1386138613861,77.7777777777778,82.2033898305085,83.2369942196532,84.3283582089552,84.1688654353562,87.9084967320261,91.025641025641,79.6116504854369,67.6190476190476,81.8897637795276,86.2527716186253,88.8888888888889,77.536231884058,86.1788617886179,89.2045454545455,79.6791443850267,0.680846168830429,1,10,99827244,99827443,chr10:99827244-99827443
28b84da6,88.7955182072829,96.1424332344214,95.7040572792363,97.5609756097561,89.4736842105263,75.1412429378531,91.1764705882353,95.1417004048583,93.1034482758621,98.1818181818182,93.5374149659864,93.2515337423313,98.8668555240793,96.4601769911504,99.3288590604027,95.9514170040486,89.4444444444444,93.0693069306931,90.7103825136612,76.8707482993197,93.5483870967742,91.9254658385093,96.7391304347826,95.4954954954955,0.71465069759612,1,10,100406601,100406800,chr10:100406601-100406800
0de4177e,42.7409988385598,47.7360931435964,34.0927583401139,47.8632478632479,33.7236533957845,61.3876319758673,40.8317580340265,60.8324439701174,47.8110599078341,36.2204724409449,39.4526795895097,57.7405857740586,46.7114093959731,39.4174757281553,50.8455467869222,36.4848484848485,42.4063116370809,41.5730337078652,34.622467771639,42.4517593643587,45.7095709570957,34.8694316436252,54.3103448275862,38.7341772151899,0.357576426903072,1,10,100716401,100716700,chr10:100716401-100716700
4d91ee91,16.7028199566161,17.0648464163823,21.0526315789474,25.3488372093023,25.8064516129032,16.2371134020619,25.5230125523013,23.876404494382,24.6913580246914,21.505376344086,19.0972222222222,26.7195767195767,24.5572609208973,28.009828009828,19.7628458498024,19.5121951219512,30.7042253521127,23.4939759036145,16.4882226980728,24.2424242424242,26.3736263736264,16.7330677290837,18.1318681318681,22.9268292682927,0.736746950610847,1,10,101137044,101137243,chr10:101137044-101137243
29f721d9,72.986748216106,74.4090441932169,75.6244616709733,73.7030411449016,68.788501026694,44.9458483754513,72.0616570327553,45.2201933404941,96.1646398503274,98.5054347826087,96.9072164948454,71.0334788937409,73.596837944664,43.4416365824308,74.4655581947743,70.6775700934579,97.4891774891775,70.2014846235419,71.2295081967213,72.1507352941177,71.6300940438872,98.0825958702065,97.7911646586345,45.5064194008559,0.95406686091301,1,10,101497101,101497600,chr10:101497101-101497600
ce6be650,81.7073170731707,71.6577540106952,84.3866171003718,68.586387434555,69.620253164557,81.7647058823529,81.0606060606061,97.196261682243,64.2857142857143,83.9378238341969,71.7741935483871,64.9532710280374,81.5584415584416,95.2586206896552,66.3967611336032,71.0659898477157,86.4734299516908,82.0717131474104,84.1201716738197,81.4189189189189,67.4603174603175,74.6666666666667,70.3225806451613,48.4848484848485,0.797082072550213,1,10,102486401,102486600,chr10:102486401-102486600
db8f4fbf,96.8253968253968,73.4375,67.9918450560652,93.969298245614,90.3790087463557,94.6494464944649,70.9473684210526,83.6231884057971,76.7203513909224,85.6488549618321,71.4082503556188,84.887459807074,80.8703535811423,95.0127877237852,83.4549878345499,82.0544554455445,84.1302136317396,96.7391304347826,91.7874396135266,95.4063604240283,83.8602329450915,84.5323741007194,84.009009009009,97.0588235294118,0.138962081453931,1,10,102895401,102895600,chr10:102895401-102895600
4638abf4,99.1228070175439,98.7179487179487,98.4615384615385,66.6666666666667,95.1219512195122,89.2857142857143,100,97.5609756097561,70.5882352941177,98.989898989899,91.9463087248322,92.8571428571429,76.5799256505576,73.1707317073171,75.2293577981651,99.0825688073395,54.9180327868852,87.6623376623377,98.0952380952381,96.25,100,95.2941176470588,100,86.6666666666667,0.465375609804006,1,10,103559901,103560100,chr10:103559901-103560100
de2d9a9f,63.9252336448598,70.125786163522,84,64.1285956006768,66.1904761904762,66.0759493670886,63.0434782608696,62.7002288329519,64.7855530474041,80.6788511749347,68.063872255489,65.7004830917874,64.218958611482,83.2997987927565,66.3865546218487,64.8351648351648,64.6766169154229,81.5068493150685,64.4823066841415,63.8248847926267,68.8829787234042,84.9358974358974,66.0766961651917,63.8211382113821,0.551112408862753,1,10,104040501,104040800,chr10:104040501-104040800
03b806ec,61.3486117232261,50.4056795131846,77.879982479194,58.6605080831409,70.8719851576994,65.8179012345679,68.2278481012658,80.1051051051051,80.4619225967541,62.8282828282828,61.8124672603457,62.8594905505341,76.7733421313098,69.8769395398609,67.8069639584606,63.7559179379274,55.6089044085552,66.3297872340426,59.8891730605286,76.4629948364888,60.8540925266904,62.3963828183873,58.8566073102156,71.2050078247261,0.783023343494605,1,10,104275101,104275600,chr10:104275101-104275600
2bb0589c,74.8371817643576,74.9627421758569,77.6744186046512,75.8037225042301,57.3508005822416,56.4007421150278,74.6947835738069,95.3441295546559,93.3143669985775,74.8870822041554,57.8672632363908,77.7337559429477,94.2591810890671,57.0375829034635,80.7522123893805,77.4422735346359,53.7170263788969,92.5862068965517,73.3796296296296,91.8756815703381,76.6514806378132,74.1028128031038,58.3524027459954,96.5153115100317,0.513039893521664,1,10,105151901,105152200,chr10:105151901-105152200
20c566ab,71.7948717948718,94.8571428571429,80.6007509386733,71.689497716895,76.8292682926829,72.8260869565217,95.5223880597015,79.1762013729977,95.9223300970874,76.2376237623762,77.8054862842893,69.6476964769648,96.078431372549,56.043956043956,73.9952718676123,70.0623700623701,71.5217391304348,97.3421926910299,96.7959527824621,95.5414012738854,95.2054794520548,70.1107011070111,93.7037037037037,95.8115183246073,0.46073381101688,1,10,105186601,105186800,chr10:105186601-105186800
dde68256,92.4242424242424,65.6716417910448,95,93.2258064516129,91.9117647058823,88.8,95.8823529411765,53.4883720930233,59.7989949748744,92.8571428571429,93.5185185185185,87.5816993464052,88.974358974359,95.9821428571429,96.9811320754717,88.5714285714286,94.3231441048035,93.7219730941704,90.234375,94.551282051282,61.6071428571429,99.3006993006993,44.0366972477064,96.7479674796748,0.651778787502947,1,10,105308101,105308300,chr10:105308101-105308300
e3cfeb4a,46.6960352422907,85.2941176470588,49.8084291187739,42.9967426710098,43.4343434343434,42.6966292134831,40.3409090909091,40.3921568627451,52.9166666666667,48.0225988700565,43.9759036144578,56.8527918781726,73.469387755102,53.2075471698113,47.0238095238095,44.5736434108527,49.1879350348028,75.5725190839695,50.6134969325153,42.2360248447205,81.25,53.757225433526,61.9565217391304,75.6410256410256,0.0850099764194127,1,10,105357501,105357700,chr10:105357501-105357700
a09ff876,57.2992700729927,69.1275167785235,71.3414634146341,70.446735395189,75.9493670886076,75.4716981132076,56.5573770491803,64.327485380117,74.8815165876777,83.739837398374,65.1428571428572,71.0280373831776,88.2205513784461,63.2352941176471,59.1397849462366,57.5510204081633,59.2592592592593,50,89.6,60.15625,62.043795620438,56.8421052631579,62.0915032679739,67.7685950413223,0.385269932512746,1,10,106254301,106254600,chr10:106254301-106254600
0de0b5a3,91.7127071823204,84.7701149425287,89.0080428954424,60.9427609427609,65.7142857142857,92.6229508196721,86.1111111111111,78.2608695652174,79.0322580645161,78.4615384615385,72.8,86.283185840708,82.4797843665768,86.1111111111111,75.3012048192771,88.0758807588076,63.7305699481865,83.6134453781513,83.2116788321168,77.2549019607843,85.7142857142857,96.3636363636364,77.3809523809524,86.6071428571429,0.623801412162146,1,10,106800701,106800900,chr10:106800701-106800900
6213c84b,77.7310924369748,71.0914454277286,89.634748272458,88.3254716981132,85.679012345679,74.3073047858942,74.7099767981439,76.1384335154827,87.3937677053824,74.3785850860421,90.5263157894737,69,80.1507537688442,91.2303664921466,79.2805755395683,91.1627906976744,63.5343618513324,77.6960784313726,89.0322580645161,86.7665418227216,67.381974248927,87.3889875666075,92.3076923076923,79.1762013729977,0.583030200746223,1,10,107985101,107985600,chr10:107985101-107985600
cd58b3bd,90.3002309468822,73.5918744228994,91.9774011299435,75,87.6363636363636,72.4919093851133,77.8082191780822,86.0091743119266,89.616935483871,77.4509803921569,77.2136953955136,91.0194174757282,89.8870056497175,90.2192242833052,91.8677390527257,91.4307004470939,85.8974358974359,89.9616858237548,87.8731343283582,92.0062695924765,79.4336810730253,90.7230559345157,90.4697986577181,75.1602564102564,0.11924013612666,1,10,108787101,108787600,chr10:108787101-108787600
b6e050d9,91.6666666666667,89.7637795275591,89.7727272727273,94.6601941747573,94.1176470588235,94.6236559139785,80,96.8,92.8571428571429,78.0487804878049,90.9090909090909,98.3870967741936,90.4564315352697,94.5205479452055,90.3553299492386,94.1176470588235,93.4210526315789,90.8256880733945,75.78125,89.8876404494382,72.5490196078431,91.7525773195876,96.4285714285714,86.25,0.419070118887975,1,10,109047701,109047900,chr10:109047701-109047900
ba96317a,84.0130505709625,80.6070826306914,88.5438972162741,86.377245508982,88.1226053639847,86.5853658536585,86.340206185567,74.8815165876777,91.1051212938005,70.4587155963303,86.2348178137652,85.3801169590643,88.042203985932,91.5789473684211,86.4935064935065,89.2395982783357,87.3900293255132,81.7014446227929,87.7124183006536,87.3060648801128,89.0140845070423,87.8698224852071,73.4756097560976,90.5612244897959,0.288712141302529,1,10,109114201,109114400,chr10:109114201-109114400
156a7031,66.6666666666667,80.6818181818182,83.4269662921348,62.7986348122867,59.0551181102362,63.855421686747,97.8102189781022,62.2549019607843,89.622641509434,74.5454545454545,80.9859154929577,94.4099378881988,84.1463414634146,100,77.5330396475771,81.7777777777778,82.03125,59.9337748344371,62.5,80.4733727810651,77.037037037037,73.7373737373737,80.5755395683453,76.4705882352941,0.755794057891775,1,10,109490601,109490800,chr10:109490601-109490800
8561566e,85.5887521968366,97.1649484536082,84.7171197648788,83.6477987421384,93.5233160621762,87.0528109028961,75.3709198813056,93.1073446327684,96.4325529542921,76.4423076923077,94.0199335548173,91.9484702093398,62.8105039034776,84.8049281314168,70.0947225981055,91.0577971646674,78.130081300813,61.965811965812,84.026622296173,78.7107718405428,93.8818565400844,88.125,95.3667953667954,76.3736263736264,0.054953317270361,1,10,109763843,109764042,chr10:109763843-109764042
dac88e0c,96.1904761904762,97.2350230414747,95.7928802588997,93.9007092198582,95.9302325581395,94.6564885496183,88.3116883116883,94.7826086956522,94.5606694560669,95.7244655581948,94.9671772428884,96.1805555555556,96.1142857142857,96.5244865718799,94.8775055679287,98.7603305785124,96.7213114754098,96.4458804523425,94.9404761904762,96.9551282051282,97.9472140762463,93.0131004366812,97.3977695167286,93.9024390243902,0.144451984209145,1,10,110161401,110161700,chr10:110161401-110161700
3fadbf53,94.731977818854,67.719298245614,94.4765045342127,94.3159922928709,53.1764705882353,84.8790322580645,64.5021645021645,94.5555555555556,71.0112359550562,92.176386913229,76.4957264957265,94.017094017094,91.9687277896233,97.029702970297,96.3455149501661,84.6063454759107,94.7169811320755,95.9443800695249,96.8085106382979,95.339412360689,95.5436720142603,39.1578947368421,85.3146853146853,68.6985172981878,0.529946578841058,1,10,110628601,110628900,chr10:110628601-110628900
29d2cf8b,88.745148771022,90.4334828101644,96.2072155411656,92.622020431328,88.8268156424581,94.7222222222222,86.9879518072289,95.9183673469388,87.5,95.9074733096085,93.2874354561102,94.2812982998454,88.2890365448505,90.3014416775885,96.4885496183206,91.1966987620358,96.4892412231031,89.4472361809045,88.2758620689655,93.7357630979499,89.9509803921569,87.8048780487805,93.6842105263158,93.5010482180294,0.648597764086028,1,10,110710701,110711100,chr10:110710701-110711100
64e5b803,69.0251572327044,88.1838074398249,98.5355648535565,75.0307503075031,98.2558139534884,86.6438356164384,70.6081081081081,84.5360824742268,97.3421926910299,97.4293059125964,85.5978260869565,97.8891820580475,76.1415525114155,97.3568281938326,84.8708487084871,98.3116883116883,82.8965517241379,97.9423868312757,89.0361445783132,91.7293233082707,84.251968503937,99.3914807302231,95.0867052023121,94.8717948717949,0.346932198829896,1,10,111574201,111574500,chr10:111574201-111574500
2e07e69a,94.1489361702128,95.2164009111617,91.4501257334451,95.3346855983773,95.7386363636364,96.234309623431,90.0562851782364,92.3898531375167,91.2418300653595,93.9550949913644,94.5804195804196,93.8069216757741,92.96875,97.3952434881087,93.8053097345133,95.0455005055612,91.2011173184357,95.2917093142272,95.2249770431589,92.7710843373494,94.1619585687382,93.1608133086876,95.357833655706,94.2307692307692,0.464251172427205,1,10,111685401,111685700,chr10:111685401-111685700
e6fc16c6,94.5768282662284,93.0769230769231,92.2733077905492,72.2308892355694,93.1133428981349,70.697012802276,88.8418079096045,55.4311310190369,90.7883082373782,73.3454215775159,94.5765937202664,73.8831615120275,70.9050527484731,72.8419010669253,90.8849557522124,76.9024171888988,75.2066115702479,52.7102803738318,72.0033528918692,87.5,91.4330218068536,92.2190201729107,94.9152542372881,83.4722222222222,0.606936476079643,1,10,111932701,111933000,chr10:111932701-111933000
ef6a9150,46.9951923076923,60.3427172582619,70.3004291845494,53.7158984007526,14.7308781869688,69.3251533742331,67.7935943060498,40.4166666666667,46.0081190798376,76.8913342503439,76.1776581426649,75.334323922734,50.2698535080956,70.4186046511628,47.0013947001395,42.2480620155039,72.7963525835866,43.0363864491844,48.5549132947977,66.0878447395301,68.5279187817259,74.3670886075949,47.5746268656716,72.8174603174603,0.950196751648744,1,10,114101601,114101900,chr10:114101601-114101900
3cff1d27,77.5983146067416,79.6650717703349,92.5219941348974,65.2827918170879,76.2541806020067,59.6833130328867,65.052950075643,66.3255813953488,65.9126365054602,78.4448818897638,78.9566755083996,79.5321637426901,77.9886914378029,91.5064102564102,75.1612903225806,64.6766169154229,63.6297903109183,79.3880837359098,64.6090534979424,64.9875621890547,77.8366914103924,65.1300236406619,67.3120728929385,78.314606741573,0.717049367971188,1,10,114548001,114548300,chr10:114548001-114548300
4af11d9e,72.2007722007722,74.0506329113924,73.4246575342466,81.1023622047244,65.8119658119658,76.2962962962963,78.974358974359,76.3440860215054,85.2017937219731,76.6839378238342,78.3783783783784,73.5849056603774,79.6803652968037,81.0909090909091,82.2115384615385,84.7682119205298,74.9077490774908,83.3333333333333,76.4925373134328,77.8688524590164,81.3829787234042,66.4739884393064,78.9115646258503,78.2258064516129,0.132615099140209,1,10,114674001,114674300,chr10:114674001-114674300
819137e1,77.414205905826,74.5983167559296,60.7103218645949,62.3870967741936,62.0168067226891,58.5185185185185,55.510752688172,68.2191780821918,59.9029126213592,69.1919191919192,60.4066985645933,71.5285880980163,60.0771456123433,59.4978165938865,58.9877835951134,92.5742574257426,78.3608490566038,76.8105340160936,60.4329524954901,61.6287094547964,73.497688751926,60.9336609336609,61.830985915493,62.4434389140271,0.61184224069938,1,10,115839201,115839400,chr10:115839201-115839400
eef9da26,65.6387665198238,82.5443786982248,84.5983787767133,81.3953488372093,67.4418604651163,81.6143497757848,68.1715575620767,69.3098384728341,82.2966507177033,76.078914919852,70.2189781021898,80.2371541501976,81.217277486911,97.2222222222222,81.4678899082569,68.0871212121212,82.6254826254826,67.4439461883408,83.5794960903562,94.6341463414634,82.3333333333333,95.203488372093,96.2395543175488,66.2903225806452,0.129054280320562,1,10,115972490,115972689,chr10:115972490-115972689
78b6689f,78.6949685534591,84.5115170770453,83.9975475168608,77.6614310645724,80.6682577565632,86.5293185419968,86.9158878504673,87.8076062639821,88.2251082251082,94.5341614906832,82.7147401908802,88.7248322147651,79.5942028985507,88.0742913000978,80.5602716468591,80.622009569378,80.3843074459568,86.979969183359,80.7717462393721,78.8169464428457,79.3774319066148,88.5286783042394,89.0581717451524,80.2898550724638,0.159298882652586,1,10,116479501,116479700,chr10:116479501-116479700
1f4af0af,48.7084870848708,51.864406779661,54.6263345195729,45.6692913385827,55.7692307692308,67.6229508196721,56.3829787234042,69.4545454545455,58.1538461538462,71.4285714285714,77.0334928229665,71.3513513513514,57.5221238938053,66.8449197860963,52.3961661341853,59.4871794871795,53.5796766743649,67.8714859437751,49.2307692307692,54.9333333333333,59.1549295774648,52.8225806451613,53.7383177570093,54.2483660130719,0.315157938107971,1,10,116501801,116502000,chr10:116501801-116502000
da8e7bec,52.8735632183908,66.6666666666667,72.3880597014925,57.5,50.7462686567164,71.2328767123288,67.032967032967,76.036866359447,67.9558011049724,80.3370786516854,68.2539682539683,78.0487804878049,62.7049180327869,83.9473684210526,52.258064516129,63.1313131313131,53.4883720930233,71.875,55.0295857988166,52.3529411764706,60,72.5274725274725,64.1666666666667,53.5211267605634,0.191814944535163,1,10,116502101,116502300,chr10:116502101-116502300
10a8a6c8,57.0776255707763,57.0776255707763,38.6075949367089,96.1224489795918,94.4444444444444,46.0076045627376,97.3094170403588,43.9093484419263,95.1841359773371,30.7453416149068,95.6081081081081,63.5627530364373,77.1062271062271,29.8550724637681,66.859344894027,96.3093145869947,93.6794582392777,74.3002544529262,63.2352941176471,91.4660831509847,90.5138339920949,38.3177570093458,53.0534351145038,96.3800904977376,0.584581159164288,1,10,116631501,116631800,chr10:116631501-116631800
9bc4b382,74.0629685157421,68.1180811808118,73.4339277549154,88.4819277108434,82.487922705314,84.0690978886756,88.0926130099228,83.3333333333333,74.6510329424902,57.8025477707006,88.3415435139573,75.0209555741827,85.2124183006536,62.6262626262626,70.0715679895901,87.8510028653295,85.6807511737089,86.2089914945322,86.0647181628393,87.964989059081,71.9417475728155,74.3693239152371,51.8255578093306,73.3410942956927,0.746140874588431,1,10,116645101,116645400,chr10:116645101-116645400
2449b7e5,78.5843920145191,80.0399201596806,77.7474402730375,79.285134037368,76.1329305135952,80.8988764044944,92.1232876712329,73.2644017725258,94.63243873979,91.5300546448087,81.1485642946317,93.3404940923738,91.6214587100663,91.4218566392479,77.3148148148148,92.8070175438596,96.4912280701754,93.3510638297872,77.1472392638037,78.1998348472337,78.019801980198,77.8675282714055,77.4418604651163,69.5454545454545,0.961426963380143,1,10,116706601,116706900,chr10:116706601-116706900
281410fc,56.7193675889328,59.7260273972603,77.728285077951,59.2207792207792,73.2075471698113,77.6371308016878,80.8080808080808,96.3576158940397,60.5263157894737,97.6315789473684,62.7062706270627,61.878453038674,59.882005899705,76.3888888888889,78.0141843971631,77.5413711583924,58.7912087912088,83.5734870317003,59.9088838268793,75.1269035532995,57.3584905660377,59.0277777777778,60.5128205128205,65.7142857142857,0.383623503923497,1,10,117052701,117052900,chr10:117052701-117052900
3f2600ae,96.6019417475728,98.4455958549223,98.6206896551724,100,98.8505747126437,100,95.7894736842105,93.4065934065934,100,96.8586387434555,98.6928104575163,100,72.7810650887574,68.0904522613065,98.1818181818182,97.7272727272727,90.7975460122699,98.8439306358381,97.5369458128079,77.4509803921569,77.46052435698,98.5915492957747,95,97.4137931034483,0.0185741784478941,1,10,117200501,117200700,chr10:117200501-117200700
cdb4521f,90.0900900900901,71.5469613259668,89.09426987061,90.8668730650155,76.8472906403941,67.7018633540373,76.4102564102564,83.5526315789474,92.9155313351499,78.9473684210526,67.2566371681416,78.0392156862745,91.7057902973396,76.8072289156626,87.0445344129555,93.5,72.9338842975207,88.3268482490272,79.5045045045045,87.4730021598272,84.2857142857143,88.728323699422,78.7610619469027,92.3076923076923,0.0642294993784575,1,10,117861701,117861900,chr10:117861701-117861900
